CustomerID,age
16770,9
16771,9
16773,9
16774,1
16775,6
16776,10
16777,2
16778,5
16779,2
16780,5
16781,1
16782,5
16784,3
16788,7
16789,7
16790,6
16791,3
16792,8
16793,3
16794,4
16795,0
16796,6
16800,8
16801,9
16803,1
16804,7
16805,3
16806,5
16807,6
16808,1
16809,7
16810,2
16811,10
16812,1
16813,4
16814,2
16816,9
16817,3
16818,1
16820,7
16823,3
16824,2
16825,5
16826,2
16828,1
16829,4
16830,1
16832,7
16833,6
16834,7
16835,1
16836,3
16837,0
16838,5
16841,3
16842,6
16843,1
16846,5
16847,4
16848,4
16849,2
16850,7
16851,6
16852,4
16855,0
16856,4
16858,5
16859,6
16861,1
16863,2
16866,0
16869,8
16871,5
16872,10
16873,1
16875,8
16877,4
16878,3
16880,6
16881,0
16882,7
16883,9
16884,3
16885,1
16887,9
16889,6
16891,8
16892,2
16893,4
16895,4
16897,0
16898,6
16899,6
16900,6
16902,8
16903,4
16904,3
16905,1
16906,2
16907,8
16909,2
16910,4
16912,5
16913,6
16914,3
16915,3
16916,8
16917,6
16918,3
16919,3
16921,3
16923,2
16924,7
16926,5
16927,7
16928,4
16929,4
16930,9
16931,0
16932,8
16933,0
16934,8
16936,3
16938,7
16940,9
16942,4
16943,8
16945,0
16947,5
16948,7
16949,4
16950,9
16951,6
16952,5
16953,3
16954,5
16955,1
16956,2
16957,7
16959,0
16960,10
16961,5
16963,1
16965,6
16966,4
16967,3
16968,5
16969,8
16971,6
16976,3
16978,1
16979,6
16980,7
16982,6
16983,7
16984,8
16985,0
16986,7
16987,5
16988,2
16989,5
16990,9
16992,9
16996,5
16997,8
16998,8
16999,0
17001,2
17002,12
17004,8
17006,7
17007,4
17010,2
17011,6
17014,6
17015,6
17017,1
17018,8
17019,8
17022,0
17024,0
17025,6
17026,5
17027,5
17029,7
17030,3
17031,3
17033,7
17034,9
17035,6
17037,9
17038,3
17040,6
17041,8
17042,7
17043,9
17044,10
17045,1
17046,4
17047,7
17048,12
17049,0
17050,0
17051,9
17052,7
17053,3
17054,10
17058,8
17059,5
17060,0
17061,2
17062,5
17063,4
17064,7
17068,1
17069,4
17070,4
17071,3
17073,7
17075,4
17076,10
17078,3
17079,1
17080,1
17081,0
17082,6
17083,7
17084,11
17085,9
17086,4
17088,6
17090,4
17091,0
17092,7
17094,6
17095,8
17096,7
17100,5
17101,5
17102,1
17105,4
17107,0
17109,6
17110,7
17111,1
17114,7
17115,9
17117,1
17118,5
17119,1
17120,10
17122,4
17123,3
17124,2
17125,2
17126,10
17128,0
17131,9
17133,0
17134,2
17135,4
17138,7
17139,2
17140,4
17142,3
17144,5
17146,9
17147,3
17148,3
17152,7
17153,3
17154,4
17155,1
17157,5
17158,6
17159,7
17160,1
17162,5
17163,4
17164,5
17165,2
17166,1
17169,6
17171,9
17172,5
17173,1
17174,4
17175,7
17176,8
17179,5
17180,9
17181,8
17183,1
17186,2
17187,8
17188,4
17189,5
17190,5
17191,4
17193,5
17194,1
17197,9
17198,3
17201,8
17203,0
17204,5
17205,1
17206,4
17211,5
17212,6
17213,3
17214,4
17217,8
17218,4
17219,4
17220,0
17221,4
17222,7
17223,9
17226,1
17227,4
17228,5
17229,0
17230,1
17231,1
17232,1
17233,5
17234,5
17235,7
17236,5
17237,2
17238,0
17239,0
17242,7
17243,1
17244,11
17245,0
17247,2
17248,7
17250,2
17251,0
17252,1
17253,4
17254,0
17255,3
17256,3
17259,8
17262,8
17263,3
17265,1
17266,4
17267,2
17268,9
17272,9
17274,5
17277,6
17278,1
17279,0
17282,7
17284,5
17286,7
17287,4
17288,6
17289,8
17290,0
17291,2
17293,4
17295,0
17297,3
17298,0
17299,2
17301,4
17302,8
17303,2
17306,0
17309,3
17311,8
17312,0
17313,9
17314,5
17315,0
17317,7
17320,6
17321,8
17323,7
17324,10
17325,7
17329,2
17330,5
17331,1
17333,5
17334,6
17337,9
17338,0
17339,7
17340,0
17341,7
17343,0
17344,7
17345,1
17346,6
17347,3
17348,9
17349,3
17350,7
17351,6
17353,7
17354,9
17356,4
17357,1
17358,5
17359,5
17360,6
17361,2
17362,1
17364,0
17365,0
17367,5
17368,4
17370,3
17371,5
17372,5
17373,2
17374,0
17375,6
17376,3
17377,0
17379,3
17382,6
17383,6
17384,2
17385,8
17386,5
17387,8
17388,7
17391,4
17392,1
17394,0
17396,1
17397,4
17398,3
17400,6
17402,5
17403,0
17405,8
17406,5
17408,1
17409,7
17410,11
17411,8
17412,4
17414,11
17415,4
17416,1
17418,6
17419,2
17420,3
17422,5
17423,1
17425,7
17426,1
17427,0
17429,5
17430,8
17431,0
17432,1
17433,6
17434,5
17436,9
17438,0
17440,9
17442,4
17446,1
17447,3
17449,4
17451,4
17453,5
17454,2
17455,1
17456,4
17457,7
17458,3
17459,2
17460,4
17461,6
17462,6
17463,9
17464,1
17466,9
17468,6
17469,9
17470,6
17472,8
17475,3
17480,1
17481,6
17483,2
17486,11
17489,2
17490,4
17491,1
17492,3
17495,4
17496,2
17498,6
17499,12
17500,9
17501,2
17502,4
17503,2
17504,4
17505,5
17506,0
17507,8
17509,1
17510,9
17512,4
17513,10
17514,8
17515,2
17516,10
17517,3
17519,4
17520,0
17521,6
17522,8
17523,4
17524,9
17525,5
17526,5
17527,8
17528,0
17530,4
17531,3
17534,0
17535,7
17536,2
17537,5
17538,8
17540,1
17542,6
17545,3
17548,2
17549,7
17550,8
17551,4
17552,9
17553,7
17554,8
17555,3
17556,12
17557,2
17560,11
17561,1
17562,5
17564,1
17566,9
17567,1
17569,4
17571,3
17572,3
17573,5
17574,1
17576,0
17578,8
17579,6
17580,8
17581,1
17582,1
17584,11
17585,7
17588,8
17589,6
17590,9
17591,4
17593,7
17594,7
17595,3
17596,3
17597,9
17600,6
17601,5
17602,1
17603,1
17604,8
17608,0
17609,6
17611,0
17612,4
17613,1
17614,5
17615,5
17616,3
17618,6
17619,2
17620,6
17621,9
17623,3
17624,7
17625,7
17628,4
17629,4
17630,7
17631,4
17633,7
17634,5
17636,2
17637,3
17639,6
17640,4
17642,8
17643,1
17644,4
17646,6
17647,0
17648,9
17649,9
17650,4
17651,1
17652,0
17653,7
17654,3
17655,4
17656,8
17658,2
17659,6
17660,9
17663,4
17664,3
17666,9
17667,7
17668,2
17669,0
17670,4
17671,7
17672,6
17673,5
17674,1
17676,5
17678,3
17679,9
17680,3
17682,5
17684,8
17685,2
17686,1
17690,2
17691,7
17692,6
17693,3
17694,9
17695,7
17696,6
17697,2
17698,3
17700,6
17701,4
17702,7
17703,9
17704,8
17705,6
17706,1
17707,5
17708,7
17709,5
17711,11
17712,5
17714,2
17715,2
17716,0
17718,5
17719,0
17720,8
17722,8
17723,0
17724,6
17725,1
17727,8
17728,7
17730,0
17731,9
17732,1
17733,2
17734,7
17735,1
17736,6
17737,7
17738,9
17739,5
17742,0
17744,3
17746,12
17747,1
17749,4
17750,5
17752,7
17754,9
17757,1
17758,2
17759,7
17760,5
17761,7
17763,2
17764,7
17765,7
17767,0
17768,7
17769,1
17770,9
17771,7
17772,4
17774,7
17775,0
17777,1
17779,3
17781,3
17783,7
17785,0
17786,5
17787,9
17788,11
17789,0
17790,4
17791,1
17793,2
17795,3
17796,1
17797,9
17799,1
17800,6
17802,10
17805,2
17806,3
17809,0
17811,1
17812,10
17813,6
17816,6
17817,8
17819,1
17824,1
17827,8
17830,8
17831,0
17832,1
17835,5
17836,4
17837,5
17838,7
17839,10
17843,2
17848,4
17849,9
17850,0
17852,6
17854,4
17855,5
17856,8
17858,0
17859,4
17860,7
17861,4
17862,4
17863,2
17864,0
17865,0
17866,9
17867,5
17869,1
17870,6
17871,6
17873,10
17874,5
17877,4
17878,5
17879,0
17880,0
17881,11
17883,6
17884,7
17885,9
17886,7
17887,1
17888,4
17889,10
17890,5
17891,2
17892,1
17893,1
17894,5
17895,7
17896,5
17897,3
17898,2
17899,2
17900,0
17901,5
17904,2
17905,9
17906,5
17908,0
17911,7
17912,3
17913,5
17914,3
17917,4
17919,7
17920,1
17921,9
17923,2
17924,5
17925,0
17926,3
17928,6
17929,4
17930,7
17931,0
17932,5
17934,8
17935,5
17936,0
17937,0
17939,2
17940,5
17941,9
17942,5
17946,5
17947,2
17948,7
17950,2
17951,7
17954,4
17955,4
17956,2
17957,1
17958,0
17960,0
17961,5
17962,3
17964,0
17965,5
17966,6
17967,2
17968,1
17969,0
17970,2
17972,4
17973,5
17974,6
17975,1
17976,7
17977,2
17978,3
17979,7
17980,5
17984,3
17985,2
17986,4
17987,2
17988,5
17990,4
17991,3
17994,5
17995,1
17997,4
17999,4
18001,2
18004,1
18005,1
18006,5
18008,4
18009,5
18010,8
18011,5
18013,5
18014,1
18015,4
18016,5
18017,3
18018,1
18019,11
18022,1
18024,6
18027,2
18030,6
18032,0
18033,6
18034,3
18035,8
18036,2
18037,3
18040,7
18041,0
18042,0
18043,2
18044,6
18045,0
18048,5
18050,3
18053,5
18055,1
18056,1
18058,7
18059,7
18061,5
18062,6
18064,10
18065,4
18066,4
18067,2
18068,7
18069,5
18071,3
18072,5
18073,2
18074,2
18075,3
18077,5
18078,4
18079,11
18080,7
18081,0
18082,7
18084,6
18085,1
18086,4
18087,9
18088,4
18092,1
18093,7
18094,1
18095,5
18096,5
18097,4
18099,8
18101,4
18104,8
18105,1
18106,2
18108,3
18109,0
18110,0
18112,1
18113,4
18114,9
18116,6
18117,6
18118,1
18119,10
18120,6
18121,1
18122,3
18123,4
18125,9
18126,3
18127,5
18129,2
18130,9
18133,9
18135,2
18136,8
18138,2
18139,2
18142,8
18143,7
18144,5
18145,8
18146,1
18147,3
18149,2
18150,2
18151,5
18154,0
18155,6
18156,9
18158,1
18159,2
18160,6
18161,7
18164,0
18165,7
18167,10
18168,3
18169,3
18170,7
18171,6
18172,2
18173,8
18174,3
18176,4
18177,5
18178,7
18179,4
18180,4
18181,2
18183,7
18184,3
18185,5
18188,7
18189,8
18190,3
18191,3
18192,4
18193,8
18194,7
18196,2
18198,0
18200,3
18202,6
18203,3
18204,7
18205,5
18209,2
18210,4
18211,5
18212,3
18213,5
18215,2
18216,1
18217,6
18218,2
18219,5
18220,4
18221,8
18222,4
18223,0
18224,5
18225,0
18226,3
18227,3
18228,9
18229,2
18230,4
18231,5
18232,9
18233,7
18235,8
18236,3
18237,7
18239,6
18240,2
18241,4
18242,5
18245,4
18246,2
18248,10
18249,6
18250,6
18251,9
18252,4
18255,6
18257,5
18259,7
18260,6
18261,3
18262,11
18263,11
18265,7
18268,4
18269,2
18270,4
18272,0
18273,0
18274,3
18276,1
18277,4
18278,5
18280,1
18281,0
18282,6
18283,4
18287,9
