0,1,2,3,4,5,6,7,8,9,10,11
77.0,95.0,76.0,115.0,64.0,89.0,76.0,37.0,30.0,38.0,39.0,63.0
0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,1.0,6.0,2.0,1.0,7.0,5.0,4.0,0.0,5.0,12.0
2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,28.0,93.0,560.0,165.0,94.0,106.0,219.0,137.0,146.0
167.0,540.0,45.0,40.0,20.0,51.0,39.0,28.0,14.0,20.0,57.0,142.0
130.0,432.0,9.0,55.0,79.0,13.0,15.0,17.0,16.0,135.0,124.0,59.0
22.0,196.0,24.0,13.0,29.0,44.0,37.0,7.0,10.0,31.0,52.0,46.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,24.0,21.0,15.0,21.0,19.0,35.0,9.0,0.0,0.0,0.0,0.0
15.0,20.0,4.0,6.0,1.0,2.0,10.0,3.0,2.0,2.0,0.0,0.0
4.0,1.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412.0,204.0,8.0,113.0,65.0,172.0,200.0,78.0,225.0,286.0,80.0,159.0
155.0,299.0,7.0,122.0,126.0,216.0,674.0,277.0,737.0,2456.0,919.0,1641.0
53.0,51.0,149.0,174.0,3.0,50.0,115.0,133.0,157.0,104.0,215.0,45.0
81.0,50.0,15.0,30.0,5.0,50.0,149.0,101.0,136.0,147.0,94.0,45.0
945.0,423.0,390.0,768.0,1026.0,820.0,786.0,1178.0,773.0,2422.0,1590.0,2739.0
1169.0,383.0,298.0,371.0,350.0,382.0,355.0,209.0,1094.0,697.0,680.0,1509.0
4.0,5.0,12.0,12.0,25.0,155.0,107.0,23.0,1.0,0.0,0.0,0.0
1.0,1.0,5.0,18.0,3.0,42.0,57.0,19.0,47.0,14.0,51.0,45.0
5.0,16.0,5.0,5.0,17.0,105.0,141.0,58.0,59.0,38.0,83.0,0.0
525.0,217.0,26.0,0.0,16.0,6.0,18.0,11.0,100.0,307.0,30.0,0.0
567.0,179.0,13.0,2.0,18.0,157.0,27.0,48.0,154.0,317.0,572.0,71.0
582.0,183.0,10.0,0.0,16.0,6.0,18.0,13.0,109.0,282.0,557.0,602.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,50.0,219.0
244.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,36.0,46.0,61.0,12.0
25.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,60.0,65.0
151.0,3.0,0.0,0.0,0.0,0.0,1.0,55.0,52.0,668.0,874.0,201.0
117.0,7.0,0.0,0.0,0.0,13.0,0.0,96.0,4.0,495.0,1488.0,3186.0
214.0,26.0,55.0,8.0,31.0,31.0,13.0,65.0,188.0,797.0,2010.0,1443.0
44.0,9.0,10.0,10.0,6.0,1.0,7.0,1.0,7.0,37.0,112.0,136.0
45.0,0.0,1.0,0.0,0.0,32.0,0.0,1.0,24.0,40.0,136.0,195.0
31.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,34.0
74.0,19.0,1.0,0.0,2.0,0.0,0.0,0.0,12.0,12.0,20.0,19.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,6.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,141.0,500.0,173.0
269.0,1.0,60.0,5.0,37.0,13.0,0.0,13.0,50.0,310.0,644.0,1254.0
104.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,6.0,227.0,486.0,1462.0
55.0,8.0,17.0,7.0,3.0,0.0,2.0,13.0,8.0,13.0,46.0,146.0
24.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,24.0,42.0,125.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,80.0,461.0
58.0,1.0,3.0,2.0,0.0,12.0,1.0,1.0,53.0,590.0,649.0,13.0
60.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,402.0,1042.0,363.0
48.0,56.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,27.0,25.0,37.0,3.0,26.0,16.0,21.0,2.0,8.0,52.0,86.0
271.0,581.0,315.0,885.0,725.0,458.0,937.0,771.0,550.0,417.0,975.0,0.0
486.0,384.0,193.0,194.0,169.0,144.0,336.0,204.0,265.0,624.0,101.0,1.0
180.0,56.0,75.0,63.0,39.0,40.0,75.0,37.0,55.0,77.0,77.0,173.0
405.0,13.0,101.0,168.0,126.0,99.0,296.0,17.0,192.0,468.0,379.0,378.0
3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0,82.0,2.0,1.0,12.0,39.0,17.0
200.0,100.0,117.0,158.0,95.0,118.0,98.0,262.0,137.0,99.0,103.0,438.0
225.0,109.0,144.0,147.0,134.0,115.0,74.0,264.0,121.0,69.0,332.0,112.0
28.0,54.0,6.0,18.0,464.0,229.0,276.0,246.0,202.0,174.0,102.0,108.0
99.0,223.0,5.0,7.0,2.0,0.0,11.0,33.0,1.0,6.0,5.0,26.0
5.0,53.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,3.0,1.0,2.0
35.0,71.0,7.0,4.0,3.0,1.0,8.0,20.0,0.0,2.0,3.0,18.0
15.0,32.0,3.0,4.0,0.0,0.0,6.0,48.0,1.0,1.0,4.0,11.0
25.0,55.0,3.0,8.0,3.0,1.0,7.0,22.0,1.0,5.0,5.0,5.0
204.0,50.0,102.0,22.0,36.0,86.0,58.0,58.0,28.0,13.0,86.0,26.0
30.0,14.0,30.0,20.0,21.0,43.0,36.0,29.0,12.0,5.0,5.0,23.0
81.0,35.0,88.0,119.0,44.0,57.0,68.0,55.0,19.0,48.0,46.0,65.0
40.0,12.0,42.0,37.0,34.0,16.0,38.0,53.0,11.0,5.0,20.0,33.0
308.0,236.0,323.0,281.0,215.0,279.0,354.0,341.0,4.0,9.0,2.0,281.0
475.0,173.0,118.0,180.0,272.0,191.0,4.0,0.0,2.0,0.0,0.0,0.0
322.0,95.0,294.0,155.0,333.0,329.0,875.0,251.0,1009.0,695.0,217.0,747.0
57.0,16.0,41.0,14.0,88.0,59.0,93.0,19.0,50.0,153.0,161.0,496.0
325.0,225.0,106.0,88.0,34.0,35.0,37.0,20.0,4.0,678.0,24.0,33.0
233.0,104.0,90.0,137.0,157.0,156.0,185.0,100.0,92.0,919.0,65.0,661.0
93.0,133.0,127.0,97.0,53.0,32.0,586.0,12.0,632.0,42.0,67.0,108.0
735.0,490.0,165.0,539.0,256.0,130.0,84.0,67.0,75.0,736.0,182.0,245.0
221.0,225.0,242.0,393.0,168.0,328.0,1427.0,164.0,231.0,1333.0,230.0,379.0
8.0,33.0,336.0,400.0,395.0,533.0,297.0,344.0,102.0,17.0,12.0,41.0
386.0,628.0,14.0,4.0,24.0,3.0,17.0,15.0,3.0,12.0,50.0,7.0
316.0,496.0,111.0,88.0,79.0,58.0,60.0,72.0,75.0,165.0,242.0,124.0
236.0,351.0,1.0,12.0,26.0,301.0,26.0,38.0,12.0,24.0,28.0,32.0
273.0,284.0,0.0,16.0,4.0,6.0,6.0,4.0,17.0,27.0,19.0,50.0
314.0,780.0,13.0,36.0,81.0,27.0,36.0,25.0,18.0,99.0,113.0,97.0
283.0,341.0,13.0,16.0,29.0,305.0,17.0,61.0,5.0,48.0,7.0,28.0
143.0,20.0,45.0,108.0,76.0,233.0,45.0,118.0,57.0,362.0,175.0,308.0
616.0,247.0,103.0,467.0,209.0,439.0,105.0,270.0,328.0,878.0,961.0,1472.0
80.0,37.0,62.0,33.0,75.0,89.0,238.0,146.0,9.0,92.0,105.0,153.0
180.0,259.0,176.0,809.0,681.0,825.0,399.0,707.0,561.0,734.0,820.0,1425.0
242.0,83.0,107.0,91.0,194.0,373.0,201.0,297.0,139.0,230.0,413.0,615.0
42.0,57.0,44.0,75.0,46.0,100.0,33.0,15.0,41.0,34.0,35.0,70.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,39.0,35.0,489.0,230.0,82.0,17.0,25.0,10.0,8.0,4.0,25.0
0.0,3.0,0.0,342.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,31.0,408.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,165.0,122.0,215.0,230.0,855.0,159.0,220.0,112.0,177.0,115.0,129.0
142.0,213.0,148.0,159.0,289.0,987.0,178.0,302.0,176.0,242.0,143.0,173.0
125.0,89.0,120.0,155.0,238.0,188.0,161.0,183.0,92.0,181.0,106.0,130.0
86.0,71.0,98.0,115.0,137.0,688.0,96.0,99.0,143.0,155.0,91.0,157.0
111.0,55.0,83.0,155.0,42.0,68.0,182.0,103.0,68.0,91.0,40.0,103.0
11.0,2.0,3.0,6.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,8.0,32.0,26.0,15.0,20.0,26.0,146.0,133.0,83.0,67.0,110.0
40.0,171.0,17.0,32.0,23.0,20.0,26.0,64.0,21.0,120.0,22.0,18.0
101.0,43.0,149.0,212.0,209.0,273.0,315.0,316.0,298.0,165.0,121.0,94.0
281.0,188.0,233.0,210.0,289.0,259.0,370.0,166.0,316.0,258.0,725.0,248.0
3.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,24.0,31.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
126.0,47.0,68.0,94.0,96.0,109.0,114.0,297.0,126.0,108.0,138.0,177.0
40.0,28.0,8.0,29.0,25.0,76.0,25.0,52.0,15.0,19.0,50.0,25.0
618.0,426.0,164.0,703.0,229.0,652.0,336.0,438.0,483.0,820.0,868.0,1664.0
2230.0,618.0,696.0,1392.0,1265.0,989.0,920.0,764.0,1953.0,3020.0,3320.0,3844.0
159.0,179.0,369.0,1027.0,105.0,603.0,279.0,331.0,274.0,576.0,373.0,231.0
70.0,474.0,390.0,284.0,188.0,343.0,342.0,483.0,98.0,647.0,558.0,216.0
277.0,448.0,307.0,1259.0,245.0,751.0,1216.0,865.0,554.0,392.0,376.0,425.0
10.0,6.0,37.0,42.0,177.0,298.0,131.0,78.0,78.0,11.0,17.0,7.0
12.0,4.0,57.0,46.0,57.0,44.0,69.0,35.0,37.0,28.0,9.0,1.0
0.0,16.0,84.0,44.0,27.0,32.0,40.0,53.0,14.0,67.0,4.0,25.0
24.0,21.0,75.0,12.0,29.0,74.0,85.0,58.0,75.0,87.0,33.0,47.0
751.0,633.0,721.0,1616.0,635.0,977.0,785.0,553.0,1087.0,1065.0,583.0,765.0
549.0,867.0,680.0,1963.0,483.0,1041.0,942.0,942.0,1065.0,822.0,741.0,717.0
472.0,336.0,424.0,599.0,150.0,410.0,708.0,450.0,507.0,1181.0,286.0,629.0
585.0,988.0,1054.0,1282.0,626.0,1201.0,1080.0,1083.0,1644.0,1293.0,1278.0,1177.0
13.0,62.0,19.0,86.0,149.0,740.0,519.0,387.0,311.0,101.0,102.0,184.0
44.0,57.0,33.0,42.0,149.0,835.0,547.0,353.0,251.0,96.0,84.0,132.0
137.0,192.0,114.0,125.0,124.0,121.0,283.0,250.0,108.0,172.0,200.0,492.0
278.0,405.0,91.0,153.0,94.0,323.0,259.0,336.0,164.0,270.0,302.0,546.0
24.0,149.0,193.0,366.0,511.0,1211.0,453.0,431.0,335.0,138.0,93.0,45.0
15.0,102.0,100.0,341.0,273.0,528.0,356.0,0.0,0.0,0.0,0.0,51.0
51.0,15.0,4.0,13.0,1.0,13.0,23.0,32.0,0.0,13.0,25.0,83.0
6.0,5.0,2.0,13.0,3.0,24.0,14.0,23.0,0.0,2.0,19.0,6.0
16.0,43.0,3.0,3.0,0.0,39.0,21.0,42.0,27.0,16.0,8.0,72.0
45.0,52.0,12.0,4.0,2.0,17.0,17.0,42.0,0.0,32.0,47.0,80.0
3.0,3.0,0.0,13.0,0.0,12.0,13.0,19.0,0.0,2.0,12.0,3.0
61.0,234.0,188.0,50.0,30.0,64.0,23.0,5.0,1.0,33.0,56.0,61.0
57.0,240.0,27.0,64.0,8.0,29.0,59.0,19.0,22.0,18.0,44.0,49.0
198.0,108.0,166.0,45.0,7.0,38.0,56.0,44.0,2.0,4.0,71.0,52.0
59.0,68.0,62.0,58.0,45.0,138.0,528.0,44.0,39.0,117.0,30.0,28.0
337.0,454.0,116.0,2445.0,156.0,140.0,163.0,268.0,171.0,304.0,404.0,278.0
15.0,53.0,1.0,57.0,18.0,16.0,36.0,31.0,19.0,17.0,14.0,57.0
7.0,8.0,1.0,140.0,33.0,9.0,58.0,1.0,16.0,19.0,2.0,5.0
72.0,131.0,124.0,225.0,173.0,52.0,262.0,161.0,153.0,339.0,193.0,276.0
738.0,440.0,736.0,1202.0,1030.0,772.0,1249.0,1411.0,1523.0,1898.0,474.0,761.0
284.0,621.0,343.0,594.0,266.0,317.0,819.0,151.0,680.0,401.0,390.0,272.0
1724.0,758.0,1540.0,2697.0,2545.0,4055.0,1505.0,2405.0,2283.0,2261.0,1418.0,1428.0
293.0,479.0,983.0,350.0,639.0,1027.0,212.0,560.0,188.0,671.0,869.0,326.0
403.0,422.0,572.0,1210.0,420.0,726.0,40.0,299.0,334.0,524.0,212.0,252.0
587.0,386.0,1450.0,405.0,1299.0,833.0,226.0,270.0,381.0,402.0,330.0,925.0
220.0,176.0,122.0,164.0,161.0,118.0,114.0,273.0,177.0,184.0,359.0,177.0
242.0,53.0,642.0,570.0,135.0,171.0,191.0,294.0,230.0,507.0,255.0,142.0
319.0,1404.0,1825.0,436.0,441.0,387.0,767.0,410.0,802.0,952.0,467.0,500.0
114.0,212.0,1469.0,200.0,377.0,163.0,149.0,170.0,478.0,263.0,294.0,144.0
59.0,99.0,378.0,67.0,51.0,292.0,241.0,69.0,135.0,165.0,160.0,381.0
42.0,298.0,325.0,78.0,31.0,178.0,417.0,174.0,134.0,136.0,156.0,337.0
155.0,153.0,349.0,247.0,75.0,105.0,387.0,198.0,185.0,170.0,169.0,193.0
65.0,77.0,13.0,21.0,23.0,32.0,285.0,243.0,68.0,159.0,252.0,346.0
24.0,46.0,6.0,14.0,10.0,18.0,69.0,95.0,91.0,56.0,44.0,126.0
172.0,144.0,44.0,48.0,49.0,34.0,176.0,255.0,150.0,415.0,270.0,169.0
68.0,94.0,28.0,41.0,28.0,55.0,233.0,281.0,144.0,204.0,195.0,438.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42.0,71.0,130.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,53.0,143.0,149.0,87.0,105.0,78.0,100.0,111.0,103.0,41.0,129.0
164.0,364.0,328.0,205.0,145.0,160.0,167.0,136.0,110.0,250.0,163.0,203.0
90.0,244.0,162.0,75.0,149.0,122.0,325.0,139.0,88.0,69.0,257.0,109.0
52.0,76.0,174.0,56.0,153.0,249.0,112.0,175.0,182.0,156.0,108.0,143.0
103.0,376.0,302.0,486.0,303.0,465.0,224.0,421.0,232.0,511.0,392.0,477.0
175.0,223.0,48.0,172.0,285.0,246.0,434.0,215.0,306.0,331.0,172.0,406.0
361.0,718.0,848.0,730.0,534.0,726.0,529.0,519.0,526.0,817.0,837.0,676.0
360.0,196.0,315.0,293.0,576.0,251.0,868.0,592.0,746.0,255.0,0.0,1022.0
24.0,123.0,13.0,39.0,15.0,26.0,33.0,80.0,36.0,26.0,12.0,51.0
17.0,59.0,0.0,39.0,12.0,36.0,28.0,65.0,48.0,37.0,36.0,50.0
48.0,84.0,12.0,72.0,0.0,12.0,48.0,60.0,0.0,0.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0
77.0,189.0,138.0,273.0,73.0,173.0,184.0,139.0,114.0,155.0,5.0,0.0
120.0,306.0,200.0,182.0,235.0,500.0,465.0,372.0,220.0,537.0,217.0,322.0
0.0,0.0,75.0,0.0,50.0,25.0,100.0,75.0,0.0,50.0,25.0,50.0
0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,25.0,150.0,25.0,0.0
25.0,75.0,75.0,0.0,25.0,75.0,125.0,50.0,150.0,25.0,50.0,50.0
495.0,205.0,462.0,261.0,241.0,290.0,434.0,227.0,222.0,431.0,405.0,644.0
92.0,2.0,0.0,0.0,13.0,0.0,3.0,60.0,0.0,48.0,60.0,73.0
30.0,2.0,0.0,0.0,0.0,0.0,14.0,48.0,50.0,254.0,356.0,434.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,60.0,168.0,444.0,36.0
175.0,350.0,350.0,825.0,302.0,450.0,575.0,650.0,275.0,550.0,1025.0,875.0
25.0,175.0,175.0,325.0,100.0,150.0,200.0,175.0,200.0,200.0,175.0,275.0
125.0,225.0,225.0,200.0,475.0,75.0,200.0,375.0,375.0,275.0,325.0,500.0
50.0,50.0,100.0,25.0,100.0,75.0,50.0,250.0,0.0,125.0,50.0,75.0
350.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,225.0,475.0,0.0
75.0,50.0,25.0,125.0,50.0,50.0,275.0,150.0,100.0,125.0,150.0,50.0
100.0,100.0,50.0,100.0,75.0,75.0,150.0,75.0,50.0,25.0,75.0,125.0
100.0,75.0,100.0,325.0,0.0,0.0,29.0,21.0,0.0,0.0,0.0,0.0
10.0,5.0,3986.0,166.0,28.0,6.0,10.0,0.0,2.0,0.0,20.0,11.0
73.0,86.0,76.0,236.0,94.0,133.0,92.0,55.0,23.0,131.0,31.0,82.0
40.0,20.0,50.0,42.0,5.0,32.0,34.0,68.0,6.0,4.0,40.0,67.0
218.0,130.0,160.0,146.0,130.0,117.0,83.0,52.0,47.0,18.0,44.0,139.0
10.0,24.0,2.0,50.0,100.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,34.0,13.0,35.0,17.0,98.0,20.0,47.0,2.0,5.0,23.0,45.0
6.0,60.0,2.0,107.0,82.0,87.0,118.0,41.0,12.0,70.0,76.0,0.0
25.0,19.0,28.0,25.0,15.0,77.0,18.0,88.0,47.0,4.0,15.0,27.0
188.0,72.0,116.0,165.0,77.0,95.0,111.0,94.0,40.0,65.0,69.0,234.0
187.0,3.0,0.0,2.0,0.0,0.0,2.0,19.0,36.0,1292.0,2857.0,1828.0
12.0,103.0,27.0,179.0,344.0,286.0,220.0,168.0,63.0,242.0,184.0,411.0
38.0,20.0,24.0,40.0,25.0,11.0,30.0,14.0,68.0,7.0,31.0,52.0
23.0,20.0,9.0,26.0,38.0,13.0,20.0,44.0,3.0,32.0,76.0,56.0
45.0,17.0,12.0,27.0,4.0,10.0,29.0,10.0,5.0,22.0,41.0,75.0
46.0,48.0,9.0,16.0,12.0,6.0,54.0,21.0,87.0,54.0,59.0,529.0
23.0,21.0,4.0,26.0,27.0,1.0,8.0,1.0,8.0,48.0,46.0,508.0
95.0,59.0,80.0,103.0,37.0,89.0,41.0,24.0,26.0,15.0,39.0,41.0
59.0,98.0,87.0,78.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
331.0,509.0,15.0,53.0,16.0,21.0,2.0,2.0,42.0,57.0,90.0,79.0
421.0,4.0,4.0,1.0,1.0,7.0,1.0,0.0,137.0,245.0,99.0,345.0
79.0,19.0,66.0,116.0,76.0,11.0,20.0,31.0,83.0,122.0,131.0,153.0
747.0,586.0,553.0,675.0,512.0,508.0,439.0,524.0,851.0,1111.0,1212.0,1178.0
50.0,216.0,225.0,111.0,12.0,7.0,0.0,0.0,233.0,146.0,126.0,219.0
56.0,419.0,99.0,141.0,91.0,85.0,119.0,139.0,96.0,91.0,328.0,177.0
97.0,154.0,2.0,0.0,0.0,0.0,0.0,2.0,287.0,127.0,279.0,215.0
29.0,17.0,39.0,33.0,62.0,37.0,52.0,62.0,47.0,63.0,109.0,69.0
331.0,130.0,155.0,110.0,135.0,250.0,188.0,134.0,176.0,319.0,268.0,403.0
484.0,204.0,250.0,436.0,353.0,357.0,384.0,286.0,297.0,469.0,304.0,653.0
86.0,208.0,616.0,1499.0,2427.0,176.0,177.0,34.0,12.0,18.0,2.0,0.0
20.0,14.0,30.0,117.0,57.0,27.0,78.0,27.0,70.0,51.0,18.0,28.0
2460.0,24.0,5.0,87.0,13.0,17.0,344.0,383.0,490.0,2106.0,3429.0,7908.0
55.0,338.0,583.0,659.0,1255.0,572.0,0.0,0.0,0.0,0.0,6.0,583.0
51.0,210.0,278.0,221.0,312.0,539.0,281.0,2.0,0.0,0.0,0.0,0.0
10.0,70.0,128.0,148.0,132.0,274.0,200.0,143.0,83.0,101.0,18.0,135.0
143.0,505.0,408.0,662.0,802.0,1523.0,1016.0,809.0,667.0,381.0,233.0,328.0
30.0,89.0,2.0,16.0,68.0,48.0,6.0,265.0,316.0,100.0,696.0,344.0
28.0,0.0,14.0,2.0,12.0,40.0,0.0,98.0,80.0,163.0,72.0,156.0
25.0,0.0,4.0,57.0,2.0,41.0,21.0,381.0,195.0,191.0,573.0,288.0
39.0,24.0,28.0,22.0,29.0,79.0,25.0,280.0,320.0,567.0,175.0,527.0
415.0,37.0,3.0,6.0,13.0,76.0,2.0,128.0,33.0,145.0,227.0,409.0
22.0,0.0,2.0,1.0,5.0,2.0,5.0,99.0,86.0,647.0,108.0,172.0
21.0,19.0,3.0,37.0,6.0,3.0,6.0,288.0,225.0,112.0,515.0,152.0
48.0,32.0,6.0,29.0,24.0,26.0,9.0,255.0,196.0,233.0,847.0,226.0
29.0,87.0,6.0,51.0,18.0,2.0,10.0,212.0,270.0,173.0,441.0,125.0
17.0,3.0,1.0,1.0,13.0,0.0,0.0,41.0,219.0,77.0,80.0,195.0
35.0,77.0,52.0,65.0,50.0,50.0,54.0,112.0,64.0,68.0,693.0,102.0
6.0,9.0,3.0,7.0,6.0,39.0,17.0,5.0,0.0,6.0,1502.0,22.0
0.0,2.0,92.0,1.0,16.0,22.0,72.0,6.0,57.0,0.0,992.0,0.0
7.0,10.0,2.0,3.0,3.0,132.0,13.0,15.0,4.0,31.0,35.0,22.0
9.0,3.0,4.0,2.0,12.0,29.0,8.0,2.0,3.0,4.0,491.0,4.0
9.0,5.0,3.0,7.0,6.0,16.0,4.0,4.0,13.0,8.0,251.0,14.0
83.0,18.0,16.0,9.0,13.0,8.0,6.0,6.0,11.0,56.0,71.0,162.0
26.0,17.0,2.0,3.0,1.0,8.0,2.0,0.0,4.0,11.0,10.0,27.0
253.0,28.0,89.0,31.0,61.0,319.0,66.0,56.0,45.0,120.0,162.0,248.0
295.0,157.0,25.0,19.0,5.0,3.0,9.0,9.0,57.0,77.0,134.0,277.0
958.0,327.0,37.0,13.0,11.0,75.0,39.0,134.0,145.0,1088.0,442.0,990.0
1231.0,174.0,96.0,53.0,50.0,91.0,110.0,196.0,253.0,755.0,839.0,1603.0
634.0,346.0,98.0,10.0,39.0,37.0,38.0,63.0,148.0,458.0,551.0,682.0
1354.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,82.0,1109.0,905.0,1820.0
40.0,27.0,36.0,87.0,44.0,15.0,19.0,311.0,197.0,221.0,275.0,204.0
38.0,38.0,29.0,7.0,9.0,9.0,12.0,96.0,99.0,97.0,35.0,93.0
44.0,102.0,49.0,8.0,22.0,4.0,15.0,10.0,249.0,785.0,199.0,12.0
27.0,8.0,0.0,4.0,1.0,2.0,0.0,9.0,2.0,31.0,25.0,32.0
32.0,3.0,3.0,22.0,6.0,6.0,8.0,13.0,25.0,28.0,37.0,31.0
23.0,54.0,56.0,20.0,42.0,63.0,59.0,39.0,29.0,26.0,28.0,81.0
57.0,14.0,3.0,0.0,2.0,0.0,50.0,13.0,33.0,34.0,51.0,140.0
16.0,6.0,2.0,33.0,35.0,42.0,21.0,60.0,30.0,41.0,57.0,54.0
12.0,7.0,2.0,1.0,3.0,0.0,6.0,9.0,12.0,10.0,16.0,14.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
73.0,72.0,48.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.0,72.0,48.0,414.0,141.0,72.0,156.0,84.0,24.0,390.0,84.0,133.0
30.0,36.0,144.0,204.0,85.0,168.0,31.0,18.0,34.0,46.0,81.0,295.0
332.0,0.0,18.0,6.0,2.0,0.0,24.0,36.0,227.0,258.0,360.0,960.0
85.0,171.0,275.0,193.0,27.0,297.0,107.0,43.0,216.0,136.0,254.0,203.0
45.0,254.0,53.0,134.0,58.0,40.0,39.0,52.0,19.0,8.0,162.0,153.0
53.0,142.0,38.0,150.0,48.0,43.0,52.0,22.0,6.0,80.0,124.0,37.0
31.0,192.0,23.0,23.0,27.0,40.0,17.0,82.0,27.0,7.0,48.0,60.0
46.0,125.0,32.0,17.0,35.0,53.0,14.0,30.0,22.0,52.0,43.0,65.0
26.0,83.0,50.0,111.0,27.0,32.0,3.0,12.0,13.0,6.0,14.0,0.0
1.0,6.0,19.0,25.0,12.0,13.0,0.0,2.0,4.0,0.0,0.0,0.0
15.0,236.0,283.0,268.0,186.0,337.0,333.0,195.0,244.0,793.0,631.0,1148.0
127.0,153.0,302.0,310.0,234.0,373.0,372.0,392.0,372.0,363.0,576.0,830.0
275.0,5.0,0.0,2.0,1.0,1.0,1.0,119.0,114.0,358.0,812.0,970.0
134.0,0.0,5.0,2.0,0.0,0.0,1.0,111.0,97.0,647.0,1215.0,890.0
324.0,8.0,5.0,2.0,0.0,7.0,82.0,149.0,141.0,560.0,1094.0,1436.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470.0,144.0,293.0,348.0,258.0,305.0,396.0,238.0,802.0,593.0,2278.0,72.0
1.0,244.0,654.0,797.0,171.0,12.0,1.0,4.0,12.0,12.0,4.0,15.0
337.0,170.0,524.0,409.0,459.0,398.0,297.0,365.0,755.0,570.0,1800.0,74.0
266.0,49.0,223.0,226.0,86.0,184.0,321.0,147.0,310.0,272.0,305.0,421.0
416.0,771.0,1154.0,1404.0,1456.0,2238.0,1378.0,1970.0,1673.0,1060.0,608.0,687.0
159.0,106.0,58.0,104.0,177.0,96.0,16.0,90.0,109.0,176.0,356.0,931.0
266.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,292.0,485.0,487.0,814.0
1090.0,10.0,14.0,0.0,2.0,0.0,109.0,6.0,243.0,402.0,539.0,1087.0
390.0,2.0,1.0,2.0,2.0,1.0,17.0,15.0,156.0,356.0,498.0,847.0
120.0,242.0,163.0,57.0,121.0,132.0,106.0,287.0,288.0,147.0,185.0,263.0
133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0
493.0,11.0,3.0,4.0,11.0,19.0,20.0,26.0,416.0,304.0,703.0,1321.0
215.0,201.0,54.0,50.0,53.0,81.0,916.0,440.0,468.0,692.0,1146.0,627.0
93.0,74.0,10.0,12.0,13.0,3.0,11.0,8.0,4.0,0.0,4.0,34.0
