CustomerID,age
16770,5
16771,9
16773,4
16774,3
16775,4
16776,2
16777,2
16778,2
16779,3
16780,4
16781,3
16782,4
16784,2
16788,2
16789,3
16790,6
16791,4
16792,2
16793,2
16794,7
16795,1
16796,2
16800,7
16801,6
16803,2
16804,3
16805,4
16806,8
16807,7
16808,3
16809,9
16810,2
16811,2
16812,2
16813,4
16814,1
16816,3
16817,5
16818,2
16820,1
16823,5
16824,1
16825,6
16826,4
16828,2
16829,4
16830,2
16832,0
16833,6
16834,2
16835,3
16836,2
16837,2
16838,3
16841,5
16842,7
16843,1
16846,3
16847,2
16848,2
16849,3
16850,4
16851,4
16852,1
16855,2
16856,1
16858,3
16859,9
16861,4
16863,5
16866,1
16869,8
16871,7
16872,3
16873,3
16875,5
16877,5
16878,4
16880,4
16881,3
16882,10
16883,3
16884,4
16885,3
16887,2
16889,8
16891,6
16892,1
16893,3
16895,4
16897,2
16898,3
16899,4
16900,7
16902,8
16903,3
16904,1
16905,1
16906,1
16907,9
16909,3
16910,7
16912,7
16913,3
16914,2
16915,3
16916,3
16917,3
16918,5
16919,4
16921,2
16923,2
16924,8
16926,3
16927,2
16928,5
16929,4
16930,4
16931,1
16932,2
16933,2
16934,7
16936,4
16938,6
16940,6
16942,5
16943,7
16945,4
16947,4
16948,3
16949,6
16950,8
16951,9
16952,2
16953,2
16954,7
16955,4
16956,4
16957,1
16959,3
16960,3
16961,3
16963,1
16965,4
16966,4
16967,3
16968,3
16969,4
16971,5
16976,3
16978,2
16979,5
16980,9
16982,2
16983,3
16984,8
16985,2
16986,7
16987,5
16988,1
16989,6
16990,2
16992,4
16996,5
16997,9
16998,2
16999,3
17001,0
17002,9
17004,7
17006,9
17007,3
17010,1
17011,2
17014,2
17015,7
17017,0
17018,7
17019,9
17022,2
17024,1
17025,3
17026,3
17027,4
17029,9
17030,3
17031,3
17033,6
17034,7
17035,3
17037,9
17038,3
17040,1
17041,7
17042,10
17043,7
17044,8
17045,3
17046,2
17047,6
17048,8
17049,2
17050,1
17051,3
17052,2
17053,3
17054,8
17058,7
17059,10
17060,4
17061,1
17062,3
17063,4
17064,7
17068,3
17069,6
17070,2
17071,5
17073,6
17075,7
17076,7
17078,3
17079,3
17080,3
17081,2
17082,8
17083,7
17084,4
17085,5
17086,4
17088,9
17090,4
17091,2
17092,4
17094,3
17095,7
17096,9
17100,8
17101,9
17102,2
17105,2
17107,2
17109,4
17110,2
17111,2
17114,5
17115,8
17117,2
17118,2
17119,2
17120,2
17122,4
17123,2
17124,4
17125,1
17126,8
17128,5
17131,9
17133,1
17134,3
17135,4
17138,3
17139,0
17140,3
17142,3
17144,6
17146,8
17147,9
17148,3
17152,9
17153,4
17154,3
17155,3
17157,3
17158,9
17159,8
17160,2
17162,4
17163,3
17164,4
17165,4
17166,3
17169,7
17171,2
17172,2
17173,3
17174,2
17175,6
17176,3
17179,9
17180,6
17181,1
17183,2
17186,1
17187,2
17188,4
17189,2
17190,3
17191,4
17193,5
17194,4
17197,10
17198,2
17201,5
17203,1
17204,3
17205,4
17206,3
17211,4
17212,3
17213,5
17214,4
17217,4
17218,4
17219,5
17220,1
17221,2
17222,1
17223,2
17226,3
17227,5
17228,3
17229,2
17230,3
17231,0
17232,3
17233,1
17234,2
17235,1
17236,6
17237,1
17238,1
17239,4
17242,8
17243,1
17244,8
17245,5
17247,3
17248,2
17250,4
17251,5
17252,1
17253,2
17254,3
17255,4
17256,2
17259,3
17262,4
17263,2
17265,4
17266,2
17267,2
17268,9
17272,9
17274,2
17277,9
17278,3
17279,4
17282,8
17284,5
17286,3
17287,3
17288,4
17289,8
17290,2
17291,2
17293,3
17295,4
17297,4
17298,2
17299,4
17301,2
17302,7
17303,2
17306,1
17309,2
17311,8
17312,1
17313,8
17314,5
17315,2
17317,8
17320,7
17321,8
17323,3
17324,7
17325,1
17329,3
17330,3
17331,3
17333,2
17334,1
17337,9
17338,1
17339,4
17340,1
17341,5
17343,3
17344,4
17345,4
17346,3
17347,2
17348,7
17349,3
17350,5
17351,4
17353,6
17354,7
17356,2
17357,2
17358,4
17359,2
17360,2
17361,2
17362,2
17364,3
17365,1
17367,2
17368,4
17370,3
17371,2
17372,4
17373,3
17374,4
17375,3
17376,4
17377,1
17379,2
17382,2
17383,4
17384,3
17385,1
17386,6
17387,6
17388,7
17391,1
17392,3
17394,2
17396,0
17397,3
17398,2
17400,6
17402,5
17403,3
17405,7
17406,6
17408,4
17409,9
17410,4
17411,7
17412,5
17414,8
17415,1
17416,1
17418,3
17419,0
17420,3
17422,5
17423,3
17425,7
17426,2
17427,3
17429,3
17430,4
17431,2
17432,2
17433,2
17434,6
17436,6
17438,3
17440,2
17442,6
17446,3
17447,4
17449,6
17451,4
17453,2
17454,3
17455,2
17456,4
17457,6
17458,2
17459,2
17460,5
17461,8
17462,3
17463,7
17464,2
17466,9
17468,1
17469,6
17470,6
17472,5
17475,3
17480,3
17481,8
17483,3
17486,1
17489,4
17490,5
17491,0
17492,3
17495,2
17496,3
17498,4
17499,3
17500,5
17501,3
17502,2
17503,3
17504,4
17505,6
17506,2
17507,3
17509,2
17510,2
17512,3
17513,2
17514,4
17515,4
17516,8
17517,2
17519,3
17520,2
17521,8
17522,8
17523,3
17524,4
17525,1
17526,6
17527,7
17528,2
17530,3
17531,4
17534,0
17535,2
17536,2
17537,7
17538,3
17540,2
17542,2
17545,2
17548,2
17549,1
17550,2
17551,1
17552,7
17553,8
17554,7
17555,3
17556,2
17557,4
17560,10
17561,3
17562,7
17564,0
17566,8
17567,2
17569,3
17571,7
17572,3
17573,4
17574,1
17576,2
17578,2
17579,3
17580,4
17581,2
17582,2
17584,8
17585,8
17588,9
17589,6
17590,9
17591,4
17593,6
17594,6
17595,2
17596,6
17597,11
17600,4
17601,4
17602,2
17603,3
17604,1
17608,1
17609,5
17611,2
17612,5
17613,3
17614,2
17615,2
17616,2
17618,4
17619,2
17620,2
17621,9
17623,3
17624,7
17625,5
17628,4
17629,4
17630,4
17631,3
17633,7
17634,3
17636,4
17637,2
17639,3
17640,3
17642,9
17643,1
17644,6
17646,7
17647,4
17648,4
17649,5
17650,3
17651,1
17652,1
17653,6
17654,4
17655,5
17656,8
17658,2
17659,4
17660,2
17663,3
17664,3
17666,9
17667,5
17668,3
17669,1
17670,5
17671,9
17672,9
17673,4
17674,3
17676,6
17678,0
17679,7
17680,3
17682,5
17684,3
17685,1
17686,2
17690,2
17691,2
17692,9
17693,3
17694,4
17695,7
17696,4
17697,1
17698,3
17700,6
17701,3
17702,10
17703,6
17704,7
17705,7
17706,0
17707,3
17708,5
17709,4
17711,4
17712,3
17714,2
17715,3
17716,0
17718,1
17719,2
17720,8
17722,8
17723,2
17724,10
17725,2
17727,5
17728,7
17730,2
17731,9
17732,2
17733,5
17734,7
17735,3
17736,2
17737,3
17738,8
17739,6
17742,3
17744,5
17746,3
17747,1
17749,3
17750,3
17752,1
17754,7
17757,2
17758,2
17759,8
17760,3
17761,7
17763,3
17764,8
17765,1
17767,2
17768,6
17769,0
17770,9
17771,2
17772,3
17774,9
17775,2
17777,2
17779,4
17781,3
17783,0
17785,2
17786,2
17787,7
17788,6
17789,3
17790,4
17791,1
17793,4
17795,3
17796,3
17797,8
17799,0
17800,4
17802,10
17805,3
17806,3
17809,2
17811,1
17812,8
17813,5
17816,4
17817,3
17819,3
17824,4
17827,7
17830,1
17831,3
17832,2
17835,4
17836,3
17837,4
17838,8
17839,1
17843,1
17848,3
17849,3
17850,1
17852,2
17854,4
17855,4
17856,8
17858,1
17859,3
17860,3
17861,5
17862,1
17863,2
17864,2
17865,0
17866,1
17867,6
17869,4
17870,7
17871,5
17873,8
17874,5
17877,4
17878,3
17879,1
17880,1
17881,3
17883,2
17884,7
17885,4
17886,8
17887,2
17888,4
17889,1
17890,3
17891,4
17892,2
17893,3
17894,6
17895,3
17896,2
17897,3
17898,1
17899,3
17900,2
17901,3
17904,1
17905,8
17906,3
17908,1
17911,2
17912,3
17913,2
17914,2
17917,3
17919,8
17920,3
17921,6
17923,3
17924,4
17925,2
17926,1
17928,2
17929,7
17930,7
17931,3
17932,10
17934,7
17935,1
17936,3
17937,0
17939,3
17940,6
17941,1
17942,4
17946,2
17947,3
17948,0
17950,2
17951,8
17954,4
17955,1
17956,2
17957,0
17958,3
17960,3
17961,4
17962,3
17964,3
17965,5
17966,8
17967,2
17968,4
17969,2
17970,3
17972,3
17973,3
17974,5
17975,3
17976,4
17977,5
17978,2
17979,7
17980,5
17984,2
17985,4
17986,3
17987,1
17988,2
17990,2
17991,2
17994,2
17995,3
17997,4
17999,3
18001,3
18004,4
18005,4
18006,3
18008,6
18009,2
18010,2
18011,2
18013,2
18014,3
18015,2
18016,9
18017,3
18018,2
18019,3
18022,1
18024,3
18027,4
18030,2
18032,3
18033,1
18034,0
18035,9
18036,3
18037,6
18040,2
18041,1
18042,3
18043,3
18044,4
18045,2
18048,1
18050,2
18053,2
18055,0
18056,4
18058,4
18059,2
18061,4
18062,7
18064,7
18065,4
18066,3
18067,2
18068,3
18069,9
18071,2
18072,2
18073,1
18074,3
18075,5
18077,5
18078,3
18079,8
18080,7
18081,2
18082,8
18084,3
18085,3
18086,3
18087,7
18088,4
18092,1
18093,8
18094,0
18095,4
18096,5
18097,5
18099,4
18101,2
18104,9
18105,3
18106,3
18108,2
18109,1
18110,2
18112,3
18113,4
18114,3
18116,5
18117,5
18118,2
18119,3
18120,3
18121,5
18122,4
18123,2
18125,9
18126,2
18127,1
18129,3
18130,6
18133,8
18135,4
18136,9
18138,3
18139,1
18142,7
18143,6
18144,4
18145,9
18146,4
18147,2
18149,4
18150,3
18151,2
18154,3
18155,1
18156,7
18158,3
18159,3
18160,3
18161,8
18164,3
18165,1
18167,6
18168,4
18169,4
18170,8
18171,8
18172,2
18173,9
18174,2
18176,3
18177,4
18178,7
18179,5
18180,5
18181,3
18183,1
18184,3
18185,1
18188,11
18189,8
18190,3
18191,2
18192,7
18193,2
18194,9
18196,3
18198,2
18200,3
18202,8
18203,3
18204,6
18205,3
18209,3
18210,4
18211,3
18212,2
18213,4
18215,3
18216,2
18217,3
18218,3
18219,5
18220,2
18221,8
18222,2
18223,3
18224,3
18225,2
18226,1
18227,3
18228,5
18229,1
18230,3
18231,10
18232,3
18233,2
18235,7
18236,5
18237,7
18239,9
18240,2
18241,4
18242,9
18245,4
18246,3
18248,7
18249,2
18250,3
18251,7
18252,2
18255,1
18257,4
18259,9
18260,5
18261,4
18262,2
18263,7
18265,6
18268,2
18269,4
18270,2
18272,1
18273,3
18274,2
18276,3
18277,1
18278,2
18280,3
18281,3
18282,4
18283,6
18287,9
