16728,2
16729,7
16730,1
16732,7
16734,4
16735,1
16737,2
16738,7
16739,6
16743,6
16744,6
16745,9
16746,9
16747,2
16748,2
16750,2
16751,2
16752,6
16753,3
16754,0
16755,1
16756,3
16757,9
16758,2
16759,2
16761,2
16762,0
16763,4
16764,7
16765,6
16766,2
16767,6
16768,4
16769,3
16770,1
16771,3
16773,6
16774,3
16775,6
16776,2
16777,4
16778,3
16779,6
16780,2
16781,1
16782,8
16784,5
16788,4
16789,3
16790,8
16791,9
16792,2
16793,3
16794,8
16795,6
16796,5
16800,0
16801,2
16803,3
16804,4
16805,4
16806,1
16807,2
16808,6
16809,0
16810,6
16811,3
16812,7
16813,10
16814,8
16816,5
16817,10
16818,6
16820,4
16823,0
16824,5
16825,1
16826,4
16828,4
16829,6
16830,6
16832,2
16833,1
16834,6
16835,6
16836,3
16837,8
16838,4
16839,9
16841,8
16842,1
16843,8
16846,7
16847,6
16848,4
16849,4
16850,4
16851,6
16852,2
16855,4
16856,4
16858,6
16859,2
16861,1
16863,6
16866,6
16869,0
16871,9
16872,3
16873,6
16875,1
16877,9
16878,3
16880,8
16881,6
16882,1
16883,8
16884,6
16885,4
16887,2
16889,0
16891,2
16892,6
16893,4
16895,5
16897,7
16898,5
16899,11
16900,2
16902,2
16903,4
16904,8
16905,8
16906,5
16907,3
16909,6
16910,7
16912,10
16913,3
16914,1
16915,6
16916,7
16917,5
16918,9
16919,7
16921,4
16923,9
16924,2
16926,3
16927,7
16928,11
16929,4
16930,3
16931,4
16932,5
16933,4
16934,3
16936,5
16938,2
16940,1
16942,10
16943,2
16945,3
16947,1
16948,7
16949,7
16950,2
16951,1
16952,2
16953,4
16954,7
16955,8
16956,3
16957,6
16959,1
16960,2
16961,3
16963,3
16965,8
16966,7
16967,6
16968,5
16969,7
16971,6
16976,5
16978,2
16979,8
16980,2
16982,6
16983,9
16984,2
16985,7
16986,1
16987,7
16988,5
16989,9
16990,4
16992,1
16996,11
16997,2
16998,2
16999,3
17001,13
17002,0
17004,2
17006,1
17007,10
17010,3
17011,7
17014,4
17015,2
17017,9
17018,2
17019,2
17022,5
17024,5
17025,6
17026,3
17027,7
17029,3
17030,4
17031,4
17033,2
17034,2
17035,6
17037,0
17038,4
17040,6
17041,2
17042,0
17043,2
17044,1
17045,4
17046,7
17047,1
17048,2
17049,8
17050,8
17051,9
17052,5
17053,7
17054,3
17058,2
17059,1
17060,6
17061,10
17062,5
17063,11
17064,0
17068,9
17069,9
17070,7
17071,6
17073,2
17075,1
17076,2
17078,4
17079,3
17080,3
17081,5
17082,0
17083,1
17084,3
17085,1
17086,9
17088,0
17090,8
17091,11
17092,0
17094,4
17095,1
17096,1
17100,2
17101,0
17102,5
17105,7
17107,8
17109,14
17110,1
17111,8
17114,5
17115,1
17117,5
17118,3
17119,5
17120,2
17122,4
17123,2
17124,4
17125,7
17126,4
17128,4
17131,3
17133,11
17134,7
17135,11
17138,6
17139,9
17140,3
17142,3
17144,1
17146,2
17147,1
17148,6
17152,2
17153,8
17154,4
17155,2
17157,3
17158,1
17159,2
17160,9
17162,7
17163,3
17164,9
17165,3
17166,3
17169,1
17171,2
17172,3
17173,11
17174,2
17175,2
17176,2
17179,4
17180,1
17181,7
17183,9
17186,1
17187,3
17188,6
17189,7
17190,5
17191,10
17193,8
17194,6
17197,1
17198,2
17201,4
17203,8
17204,2
17205,4
17206,3
17211,6
17212,5
17213,10
17214,9
17217,4
17218,14
17219,9
17220,7
17221,5
17222,0
17223,0
17226,8
17227,9
17228,9
17229,7
17230,9
17231,10
17232,7
17233,7
17234,4
17235,8
17236,10
17237,3
17238,9
17239,3
17242,1
17243,12
17244,2
17245,7
17247,5
17248,1
17250,8
17251,3
17252,6
17253,4
17254,5
17255,4
17256,2
17259,5
17262,3
17263,5
17265,4
17266,5
17267,5
17268,0
17272,1
17274,3
17277,2
17278,4
17279,3
17282,1
17284,9
17286,8
17287,9
17288,10
17289,3
17290,5
17291,4
17293,7
17295,8
17297,7
17298,0
17299,3
17301,4
17302,3
17303,3
17306,8
17309,5
17311,1
17312,6
17313,0
17314,7
17315,6
17317,1
17320,2
17321,1
17323,7
17324,3
17325,5
17329,6
17330,4
17331,3
17333,3
17334,4
17337,2
17338,6
17339,6
17340,10
17341,2
17343,2
17344,3
17345,4
17346,11
17347,5
17348,2
17349,7
17350,1
17351,4
17353,2
17354,3
17356,6
17357,6
17358,2
17359,0
17360,3
17361,2
17362,6
17364,8
17365,9
17367,4
17368,8
17370,3
17371,5
17372,6
17373,7
17374,9
17375,2
17376,5
17377,11
17379,5
17381,11
17382,1
17383,7
17384,6
17385,5
17386,9
17387,2
17388,1
17389,5
17391,6
17392,3
17394,3
17396,12
17397,6
17398,2
17400,3
17402,10
17403,5
17405,1
17406,2
17408,4
17409,1
17410,1
17411,2
17412,5
17414,0
17415,6
17416,9
17418,7
17419,10
17420,4
17422,11
17423,5
17425,1
17426,6
17427,0
17428,8
17429,1
17430,6
17431,5
17432,7
17433,5
17434,5
17436,4
17438,5
17440,1
17442,8
17446,5
17447,0
17449,8
17450,8
17451,9
17453,5
17454,3
17455,7
17456,6
17457,2
17458,9
17459,2
17460,5
17461,3
17462,3
17463,3
17464,6
17466,1
17468,6
17469,2
17470,2
17472,1
17475,5
17480,4
17481,3
17483,1
17486,8
17489,5
17490,10
17491,9
17492,5
17495,5
17496,5
17498,4
17499,6
17500,2
17501,8
17502,8
17503,2
17504,11
17505,3
17506,9
17507,5
17509,8
17510,6
17511,10
17512,5
17513,3
17514,5
17515,7
17516,1
17517,7
17519,11
17520,8
17521,2
17522,3
17523,4
17524,7
17525,2
17526,3
17527,3
17528,13
17530,7
17531,4
17534,6
17535,4
17536,4
17537,2
17538,5
17540,6
17542,5
17545,3
17548,7
17549,5
17550,8
17551,1
17552,2
17553,1
17554,2
17555,5
17556,3
17557,5
17560,1
17561,5
17562,8
17564,2
17566,2
17567,9
17569,6
17571,3
17572,2
17573,3
17574,9
17576,5
17578,6
17579,6
17580,8
17581,11
17582,3
17584,2
17585,0
17588,2
17589,2
17590,1
17591,8
17593,2
17594,2
17595,5
17596,8
17597,2
17600,3
17601,5
17602,13
17603,5
17604,5
17608,5
17609,2
17611,11
17612,7
17613,7
17614,2
17615,3
17616,4
17618,2
17619,8
17620,4
17621,0
17623,1
17624,3
17625,2
17628,6
17629,13
17630,4
17631,5
17633,2
17634,11
17636,2
17637,4
17639,6
17640,7
17642,0
17643,6
17644,8
17646,1
17647,5
17648,2
17649,1
17650,6
17651,7
17652,5
17653,2
17654,6
17655,7
17656,2
17658,5
17659,10
17660,6
17663,8
17664,1
17666,2
17667,1
17668,2
17669,13
17670,1
17671,4
17672,2
17673,7
17674,8
17675,10
17676,7
17677,8
17678,10
17679,2
17680,4
17682,7
17684,6
17685,5
17686,7
17690,9
17691,4
17692,1
17693,2
17694,2
17695,2
17696,8
17697,5
17698,5
17700,2
17701,5
17702,3
17703,0
17704,3
17705,5
17706,9
17707,5
17708,1
17709,2
17711,4
17712,5
17714,6
17715,7
17716,10
17718,6
17719,8
17720,2
17722,3
17723,11
17724,1
17725,11
17727,0
17728,3
17730,11
17731,1
17732,4
17733,7
17734,0
17735,13
17736,6
17737,1
17738,1
17739,4
17742,5
17744,11
17746,2
17747,6
17749,6
17750,12
17752,7
17754,0
17757,7
17758,10
17759,1
17760,5
17761,3
17763,5
17764,3
17765,0
17767,8
17768,3
17769,9
17770,2
17771,4
17772,5
17774,0
17775,7
17777,5
17779,4
17781,5
17783,3
17785,2
17786,4
17787,2
17788,3
17789,8
17790,9
17791,3
17793,6
17795,4
17796,4
17797,2
17799,6
17800,7
17802,3
17805,4
17806,6
17809,7
17811,8
17812,2
17813,1
17816,10
17817,1
17819,8
17824,6
17827,1
17830,6
17831,4
17832,5
17835,5
17836,3
17837,8
17838,0
17839,4
17841,9
17843,3
17848,11
17849,5
17850,7
17852,4
17854,5
17855,11
17856,2
17857,9
17858,11
17859,5
17860,2
17861,10
17862,3
17863,6
17864,8
17865,10
17866,0
17867,11
17869,5
17870,9
17871,4
17873,2
17874,2
17877,2
17878,7
17879,7
17880,5
17881,8
17883,7
17884,0
17885,4
17886,0
17887,8
17888,5
17889,3
17890,2
17891,5
17892,3
17893,5
17894,9
17895,8
17896,4
17897,3
17898,4
17899,6
17900,3
17901,5
17904,6
17905,0
17906,0
17908,4
17911,5
17912,8
17913,5
17914,5
17917,7
17919,2
17920,9
17921,1
17923,3
17924,7
17925,3
17926,6
17928,4
17929,1
17930,0
17931,8
17932,2
17934,3
17935,2
17936,9
17937,6
17939,4
17940,8
17941,1
17942,4
17946,7
17947,0
17948,3
17949,9
17950,3
17951,1
17954,9
17955,3
17956,5
17957,1
17958,6
17960,3
17961,9
17962,3
17964,3
17965,11
17966,1
17967,0
17968,1
17969,6
17970,5
17972,1
17973,5
17974,2
17975,10
17976,6
17977,5
17978,4
17979,1
17980,2
17984,5
17985,1
17986,5
17987,0
17988,0
17990,3
17991,5
17994,4
17995,5
17997,10
17999,8
18001,5
18004,3
18005,5
18006,1
18008,7
18009,4
18010,7
18011,5
18013,6
18014,3
18015,6
18016,2
18017,4
18018,6
18019,6
18022,5
18024,6
18027,7
18030,3
18032,4
18033,5
18034,4
18035,0
18036,6
18037,4
18040,3
18041,9
18042,8
18043,2
18044,9
18045,5
18048,7
18050,3
18053,3
18055,5
18056,6
18058,3
18059,5
18061,8
18062,1
18064,0
18065,6
18066,6
18067,5
18068,10
18069,2
18071,3
18072,5
18073,9
18074,5
18075,12
18077,9
18078,0
18079,1
18080,1
18081,9
18082,3
18084,2
18085,4
18086,4
18087,1
18088,4
18092,8
18093,2
18094,5
18095,3
18096,0
18097,6
18099,2
18101,5
18102,9
18104,3
18105,1
18106,4
18108,6
18109,9
18110,7
18112,3
18113,5
18114,6
18116,11
18117,6
18118,7
18119,7
18120,5
18121,4
18122,6
18123,7
18125,1
18126,3
18127,5
18129,4
18130,2
18133,2
18135,8
18136,3
18138,5
18139,9
18142,1
18143,2
18144,11
18145,2
18146,2
18147,2
18149,2
18150,6
18151,3
18154,3
18155,8
18156,2
18158,3
18159,5
18160,4
18161,1
18164,3
18165,3
18167,1
18168,9
18169,8
18170,0
18171,0
18172,9
18173,2
18174,4
18176,8
18177,6
18178,3
18179,7
18180,10
18181,6
18183,3
18184,5
18185,6
18188,0
18189,1
18190,0
18191,3
18192,1
18193,7
18194,1
18196,7
18198,8
18200,4
18202,2
18203,1
18204,2
18205,5
18209,5
18210,11
18211,5
18212,0
18213,5
18215,8
18216,10
18217,4
18218,8
18219,6
18220,2
18221,1
18222,5
18223,10
18224,2
18225,10
18226,8
18227,5
18228,2
18229,10
18230,10
18231,0
18232,8
18233,5
18235,0
18236,8
18237,1
18239,2
18240,3
18241,9
18242,0
18245,10
18246,3
18248,1
18249,4
18250,7
18251,1
18252,3
18255,5
18257,6
18259,1
18260,9
18261,7
18262,1
18263,2
18265,2
18268,8
18269,6
18270,5
18272,11
18273,2
18274,5
18276,5
18277,5
18278,6
18280,4
18281,3
18282,4
18283,10
18287,0
